Account_id   ,Account_holder,address_1                              ,address_2                              ,address_3                           ,address_4                           ,postcode,property_reference            ,property_description,liable_from              ,current_rateable_value
71183221,THE BSS GROUP PLC               ,UNIT 10 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 6JS ,11290001000,WAREHOUSE AND PREMISES                                      ,31.01.2003               ,47000
71183221,THE BSS GROUP PLC               ,UNIT 10 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 6JS ,11290001000,WAREHOUSE AND PREMISES                                      ,31.01.2003               ,47000
71192929,ROYAL MAIL GROUP LTD            ,14-18 NUFFIELD INDUSTRIAL ESTATE   ,LEDGERS CLOSE                      ,OXFORD                          ,                                ,OX4 4JS ,11290001418,WAREHOUSE AND PREMISES                                      ,01.04.2010               ,173000
71192929,ROYAL MAIL GROUP LTD            ,14-18 NUFFIELD INDUSTRIAL ESTATE   ,LEDGERS CLOSE                      ,OXFORD                          ,                                ,OX4 4JS ,11290001418,Warehouse and Premises                                      ,01.04.2010               ,173000
71192799,PTS GROUP LTD                   ,UNIT 11 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 4JS ,112900130T1        ,Warehouse and Premises                                      ,21.07.2015               ,45000
71192799,PTS GROUP LTD                   ,UNIT 11 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 4JS ,112900130T1        ,Warehouse and Premises                                      ,21.07.2015               ,45000
71192583,ESKMUIR PROPERTIES LTD          ,UNIT 12 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 4JS ,112900130T2        ,Warehouse and Premises                                      ,21.07.2015               ,44250
71192583,ESKMUIR PROPERTIES LTD          ,UNIT 12 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 4JS ,112900130T2        ,Warehouse and Premises                                      ,21.07.2015               ,44250
71193123,AHC LOGISTICS LIMITED           ,UNIT 13 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 4JS ,112900130T3        ,Warehouse and Premises                                      ,21.12.2016               ,47750
71193123,AHC LOGISTICS LIMITED           ,UNIT 13 LEDGERS CLOSE              ,SANDY LANE WEST                    ,LITTLEMORE                      ,OXFORD                          ,OX4 4JS ,112900130T3        ,Warehouse and Premises                                      ,21.12.2016               ,47750
71182056,PHOTON DESIGN(EUROPE) LTD       ,32 LEOPOLD STREET                  ,OXFORD                             ,                                ,                                ,OX4 1TW ,11290300320,OFFICES AND PREMISES                                        ,07.01.2002               ,4150
71182056,PHOTON DESIGN(EUROPE) LTD       ,32 LEOPOLD STREET                  ,OXFORD                             ,                                ,                                ,OX4 1TW ,11290300320,OFFICES AND PREMISES                                        ,07.01.2002               ,4150
71182184,PHOTON DESIGN (EUROPE) LTD      ,33-34 LEOPOLD STREET               ,OXFORD                             ,                                ,                                ,OX4 1TW ,11290333340,OFFICES AND PREMISES                                        ,07.01.2002               ,8000
71182184,PHOTON DESIGN (EUROPE) LTD      ,33-34 LEOPOLD STREET               ,OXFORD                             ,                                ,                                ,OX4 1TW ,11290333340,OFFICES AND PREMISES                                        ,07.01.2002               ,8000
71187599,VALID INTERNATIONAL LTD LLP     ,35  LEOPOLD STREET                 ,OXFORD                             ,                                ,                                ,OX4 1TW ,11290333350,OFFICES AND PREMISES                                        ,15.12.2008               ,7200
71187599,VALID INTERNATIONAL LTD LLP     ,35  LEOPOLD STREET                 ,OXFORD                             ,                                ,                                ,OX4 1TW ,11290333350,OFFICES AND PREMISES                                        ,15.12.2008               ,7200
71189979,SCOTT FRASER LTD                ,10 LIME TREE MEWS                  ,2 LIME WALK                        ,HEADINGTON                      ,OXFORD                          ,OX3 7DZ ,11293000002,OFFICES AND PREMISES                                        ,01.04.2012               ,31250
71189979,SCOTT FRASER LTD                ,10 LIME TREE MEWS                  ,2 LIME WALK                        ,HEADINGTON                      ,OXFORD                          ,OX3 7DZ ,11293000002,Offices and Premises                                        ,01.04.2012               ,31250
71132501,MITCHELLS & BUTLERS LIMITED     ,THE BRITANNIA                      ,1 LIME WALK                        ,HEADIINGTON                     ,OXFORD                          ,OX3 7AA ,11293000101,PUBLIC HOUSE AND PREMISES                                   ,01.04.2000               ,76500
71132501,MITCHELLS & BUTLERS LIMITED     ,THE BRITANNIA                      ,1 LIME WALK                        ,HEADIINGTON                     ,OXFORD                          ,OX3 7AA ,11293000101,PUBLIC HOUSE AND PREMISES                                   ,01.04.2000               ,76500
70976391,LINFIELD LTD                    ,74 LIME WALK                       ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7AA ,11293007400,OFFICES & PREMISES                                          ,01.01.1998               ,12750
70976391,LINFIELD LTD                    ,74 LIME WALK                       ,HEADINGTON                         ,OXFORD                          ,                                ,OX3 7AA ,11293007400,OFFICES & PREMISES                                          ,01.01.1998               ,12750
71183684,KHANNA ENTERPRISES (OXFORD) LTD ,LINTON LODGE HOTEL 11-13           ,LINTON ROAD                        ,OXFORD                          ,                                ,OX2 6UH ,11296001300,HOTEL AND PREMISES                                          ,14.10.2003               ,315000
71183684,KHANNA ENTERPRISES (OXFORD) LTD ,LINTON LODGE HOTEL 11-13           ,LINTON ROAD                        ,OXFORD                          ,                                ,OX2 6UH ,11296001300,HOTEL AND PREMISES                                          ,14.10.2003               ,315000
71191538,CARLUCCIO'S LTD                 ,01-Feb,LITTLE CLARENDON STREET            ,OXFORD                          ,                                ,OX1 2HP ,11297000100,RESTAURANT AND PREMISES                                     ,04.07.2014               ,92500
71191538,CARLUCCIO'S LTD                 ,01-Feb,LITTLE CLARENDON STREET            ,OXFORD                          ,                                ,OX1 2HP ,11297000100,RESTAURANT AND PREMISES                                     ,04.07.2014               ,92500
71192047,DEFINITION LTD                  ,4 LITTLE CLARENDON STREET          ,OXFORD                             ,                                ,                                ,OX1 2HP ,11297000400,HAIRDRESSING SALON AND PREMISES                             ,06.02.2015               ,21000
71192047,DEFINITION LTD                  ,4 LITTLE CLARENDON STREET          ,OXFORD                             ,                                ,                                ,OX1 2HP ,11297000400,HAIRDRESSING SALON AND PREMISES                             ,06.02.2015               ,21000
70955021,DUKE BARS LTD                   ,DUKE OF CAMBRIDGE                  ,5 LITTLE CLARENDON STREET          ,OXFORD                          ,                                ,OX1 2HP ,11297000500,PUBLIC HOUSE AND PREMISES                                   ,15.10.1997               ,75500
70955021,DUKE BARS LTD                   ,DUKE OF CAMBRIDGE                  ,5 LITTLE CLARENDON STREET          ,OXFORD                          ,                                ,OX1 2HP ,11297000500,PUBLIC HOUSE AND PREMISES                                   ,15.10.1997               ,75500
71189009,WHITTALLS WINE MERCHANTS 1 LTD  ,7 LITTLE CLARENDON STREET          ,OXFORD                             ,                                ,                                ,OX1 2HP ,11297000700,SHOP AND PREMISES                                           ,22.04.2011               ,42750
71189009,WHITTALLS WINE MERCHANTS 1 LTD  ,7 LITTLE CLARENDON STREET          ,OXFORD                             ,                                ,                                ,OX1 2HP ,11297000700,SHOP AND PREMISES                                           ,22.04.2011               ,42750
70724341,THE PELICAN GROUP PLC           ,11-Dec,LITTLE CLARENDON STREET            ,OXFORD                          ,                                ,OX1 2HP ,11297001100,RESTAURANT AND PREMISES                                     ,25.05.1994               ,121000
70724341,THE PELICAN GROUP PLC           ,11-Dec,LITTLE CLARENDON STREET            ,OXFORD                          ,                                ,OX1 2HP ,11297001100,RESTAURANT AND PREMISES                                     ,25.05.1994               ,121000
71190832,DEMIJOHN (OXFORD) LTD           ,20 LITTLE CLARENDON STREET         ,OXFORD                             ,                                ,                                ,OX1 2HP ,11297002000,SHOP AND PREMISES                                           ,16.09.2013               ,21500
71190832,DEMIJOHN (OXFORD) LTD           ,20 LITTLE CLARENDON STREET         ,OXFORD                             ,                                ,                                ,OX1 2HP ,11297002000,SHOP AND PREMISES                                           ,16.09.2013               ,21500
71193296,GNAILS LTD                      ,21 LITTLE CLARENDON STREET         ,OXFORD                             ,                                ,                                ,OX1 2HU ,11297002100,SHOP AND PREMISES                                           ,22.12.2016               ,21750
