Accident Index,Timestamp,Year,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200643P293116,"2:30pm, 5th November 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P293116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P293116,51.752692,-1.251435
200643P294046,"12:14pm, 26th April 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P294046/,https://api.cyclestreets.net/v2/collisions.location?id=200643P294046,51.762856,-1.197508
200643P295086,"9:00am, 23rd August 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P295086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P295086,51.749856,-1.243949
200643P295116,"6:31pm, 21st November 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P295116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P295116,51.730464,-1.248472
200643P303036,"1:45pm, 25th March 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P303036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P303036,51.74544,-1.256334
200643P303056,"6:25pm, 29th May 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P303056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P303056,51.76489,-1.260942
200643P305016,"5:31pm, 26th January 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P305016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P305016,51.755171,-1.259507
200643P306026,"8:30pm, 24th February 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P306026/,https://api.cyclestreets.net/v2/collisions.location?id=200643P306026,51.745641,-1.231707
200643P306056,"12:11pm, 25th May 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P306056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P306056,51.733376,-1.212656
200643P309086,"6:10pm, 21st August 2006",2006,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200643P309086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P309086,51.746279,-1.233
200643P310066,"9:45am, 26th June 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P310066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P310066,51.749677,-1.243952
200643P311016,"1:50pm, 27th January 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P311016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P311016,51.757488,-1.256281
200643P314016,"1:00pm, 30th January 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P314016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P314016,51.752312,-1.276938
200643P315036,"12:00pm, 24th March 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P315036/,https://api.cyclestreets.net/v2/collisions.location?id=200643P315036,51.756613,-1.260063
200643P318096,"3:15pm, 25th September 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P318096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P318096,51.750375,-1.240753
200643P320026,"2:45pm, 27th February 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P320026/,https://api.cyclestreets.net/v2/collisions.location?id=200643P320026,51.752009,-1.257241
200643P320076,"12:15am, 15th July 2006",2006,slight,Cyclist,1,1,https://www.cyclestreets.net/collisions/reports/200643P320076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P320076,51.745709,-1.25633
200643P321016,"2:00am, 28th January 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P321016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P321016,51.740095,-1.236146
200643P326066,"1:35pm, 26th June 2006",2006,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200643P326066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P326066,51.735286,-1.215808
200643P339066,"3:35pm, 25th June 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P339066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P339066,51.76839,-1.2048
200643P347056,"3:19pm, 26th May 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P347056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P347056,51.735194,-1.21552
200643P361086,"2:03pm, 30th August 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P361086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P361086,51.75733,-1.259761
200643P361116,"8:30pm, 24th November 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P361116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P361116,51.738223,-1.252543
200643P369076,"5:40pm, 27th July 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P369076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P369076,51.754175,-1.258509
200643P377076,"12:50am, 30th July 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P377076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P377076,51.749856,-1.243949
200643P378076,"6:19pm, 27th July 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P378076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P378076,51.749865,-1.259449
200643P379066,"10:50am, 24th June 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P379066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P379066,51.73523,-1.207555
200643P380126,"5:05pm, 15th December 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P380126/,https://api.cyclestreets.net/v2/collisions.location?id=200643P380126,51.755104,-1.263275
200643P383076,"3:07pm, 27th July 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P383076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P383076,51.760333,-1.210013
200643P397056,"6:00pm, 25th May 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P397056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P397056,51.736076,-1.240269
200643P404096,"3:45pm, 29th September 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P404096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P404096,51.771736,-1.262859
200643P408106,"9:10am, 31st October 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P408106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P408106,51.75526,-1.25936
200643P421106,"9:51pm, 26th October 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P421106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P421106,51.734768,-1.23276
200643P425106,"7:45pm, 31st October 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P425106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P425106,51.778225,-1.265362
200643P438096,"8:55am, 11th September 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P438096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P438096,51.756521,-1.259774
200643P447106,"9:30am, 31st October 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P447106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P447106,51.757253,-1.220064
200643P453116,"6:15pm, 30th November 2006",2006,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P453116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P453116,51.759999,-1.213786
200543P005075,"11:59am, 1st July 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P005075/,https://api.cyclestreets.net/v2/collisions.location?id=200543P005075,51.751257,-1.237986
200543P006085,"4:30pm, 1st August 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P006085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P006085,51.753313,-1.293727
200543P006115,"8:40am, 1st November 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P006115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P006115,51.739282,-1.23558
200543P007015,"7:20pm, 1st January 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P007015/,https://api.cyclestreets.net/v2/collisions.location?id=200543P007015,51.776874,-1.26495
200543P011115,"5:30pm, 1st November 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P011115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P011115,51.755349,-1.259359
200543P017115,"4:58pm, 1st November 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P017115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P017115,51.773923,-1.267606
200543P018085,"2:54pm, 3rd August 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P018085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P018085,51.745913,-1.231992
200543P019055,"2:15pm, 3rd May 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P019055/,https://api.cyclestreets.net/v2/collisions.location?id=200543P019055,51.746918,-1.234438
200543P024105,"8:15am, 4th October 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P024105/,https://api.cyclestreets.net/v2/collisions.location?id=200543P024105,51.754119,-1.222001
200543P026125,"7:26pm, 1st December 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P026125/,https://api.cyclestreets.net/v2/collisions.location?id=200543P026125,51.752093,-1.256225
200543P035085,"7:15pm, 3rd August 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P035085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P035085,51.715509,-1.21644
200543P036035,"6:55pm, 3rd March 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P036035/,https://api.cyclestreets.net/v2/collisions.location?id=200543P036035,51.752612,-1.267372
200543P038115,"8:54am, 4th November 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P038115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P038115,51.720293,-1.219253
200543P038125,"1:45pm, 2nd December 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P038125/,https://api.cyclestreets.net/v2/collisions.location?id=200543P038125,51.752094,-1.25637
200543P039115,"10:02am, 2nd November 2005",2005,slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200543P039115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P039115,51.75634,-1.259633
200543P045065,"11:59am, 7th June 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P045065/,https://api.cyclestreets.net/v2/collisions.location?id=200543P045065,51.759203,-1.257268
200543P048125,"1:20pm, 6th December 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P048125/,https://api.cyclestreets.net/v2/collisions.location?id=200543P048125,51.742178,-1.238428
200543P054085,"4:00pm, 3rd August 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P054085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P054085,51.753406,-1.264896
200543P060035,"8:27am, 3rd March 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P060035/,https://api.cyclestreets.net/v2/collisions.location?id=200543P060035,51.78151,-1.272992
200543P061085,"4:45pm, 6th August 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P061085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P061085,51.752771,-1.264037
200543P064065,"8:15am, 9th June 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P064065/,https://api.cyclestreets.net/v2/collisions.location?id=200543P064065,51.75276,-1.220431
200543P067015,"8:22am, 5th January 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P067015/,https://api.cyclestreets.net/v2/collisions.location?id=200543P067015,51.761699,-1.268239
200543P068065,"7:00pm, 7th June 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P068065/,https://api.cyclestreets.net/v2/collisions.location?id=200543P068065,51.749597,-1.23164
200543P070055,"1:33pm, 8th May 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P070055/,https://api.cyclestreets.net/v2/collisions.location?id=200543P070055,51.764824,-1.264711
200543P082125,"3:00pm, 4th December 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P082125/,https://api.cyclestreets.net/v2/collisions.location?id=200543P082125,51.75706,-1.259766
200543P083025,"9:45pm, 4th February 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P083025/,https://api.cyclestreets.net/v2/collisions.location?id=200543P083025,51.740276,-1.236288
200543P084065,"5:30pm, 9th June 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P084065/,https://api.cyclestreets.net/v2/collisions.location?id=200543P084065,51.744364,-1.2859
200543P085075,"8:25pm, 7th July 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P085075/,https://api.cyclestreets.net/v2/collisions.location?id=200543P085075,51.744999,-1.229835
200543P090105,"9:55am, 7th October 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P090105/,https://api.cyclestreets.net/v2/collisions.location?id=200543P090105,51.782464,-1.267468
200543P093045,"10:10am, 11th April 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P093045/,https://api.cyclestreets.net/v2/collisions.location?id=200543P093045,51.765975,-1.233681
200543P093065,"10:21pm, 11th June 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P093065/,https://api.cyclestreets.net/v2/collisions.location?id=200543P093065,51.744348,-1.240275
200543P096055,"3:55pm, 10th May 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P096055/,https://api.cyclestreets.net/v2/collisions.location?id=200543P096055,51.752722,-1.285189
200543P102015,"6:30pm, 11th January 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P102015/,https://api.cyclestreets.net/v2/collisions.location?id=200543P102015,51.744999,-1.229835
200543P103085,"7:40pm, 9th August 2005",2005,slight,Cyclist,2,2,https://www.cyclestreets.net/collisions/reports/200543P103085/,https://api.cyclestreets.net/v2/collisions.location?id=200543P103085,51.742288,-1.227709
200543P105115,"12:45pm, 7th November 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P105115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P105115,51.766987,-1.265545
200543P107025,"4:45pm, 9th February 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P107025/,https://api.cyclestreets.net/v2/collisions.location?id=200543P107025,51.775431,-1.264248
200543P114065,"5:05pm, 9th June 2005",2005,slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P114065/,https://api.cyclestreets.net/v2/collisions.location?id=200543P114065,51.749489,-1.256847
